1;BKNR;06:26:28;TEATR;0
2;BKNR;06:32:40;TEATR;0
3;BKNR;06:38:52;TEATR;0
4;BKNR;06:45:04;TEATR;0
5;BKNR;06:51:16;TEATR;0
6;BKNR;06:57:28;TEATR;0
7;BKNR;07:03:40;TEATR;0
8;BKNR;07:09:52;TEATR;0
9;BKNR;07:16:04;TEATR;0
10;BKNR;07:22:16;TEATR;0
11;BKNR;07:28:28;TEATR;0
12;BKNR;07:34:40;TEATR;0
13;BKNR;07:40:52;TEATR;0
14;BKNR;07:47:04;TEATR;0
15;BKNR;07:53:16;TEATR;0
16;BKNR;07:59:28;TEATR;0
17;BKNR;08:05:40;TEATR;0
18;BKNR;08:11:52;TEATR;0
19;BKNR;08:18:04;TEATR;0
20;BKNR;08:24:16;TEATR;0
21;BKNR;08:30:28;TEATR;0
22;BKNR;08:36:40;TEATR;0
23;BKNR;08:42:52;TEATR;0
24;BKNR;08:49:04;TEATR;0
25;BKNR;08:55:16;TEATR;0
26;BKNR;09:01:28;TEATR;0
27;BKNR;09:07:40;TEATR;0
28;BKNR;09:18:00;TEATR;0
29;BKNR;09:28:20;TEATR;0
30;BKNR;09:38:40;TEATR;0
31;BKNR;09:49:00;TEATR;0
32;BKNR;09:59:20;TEATR;0
33;BKNR;10:09:40;TEATR;0
34;BKNR;10:20:00;TEATR;0
35;BKNR;10:30:20;TEATR;0
36;BKNR;10:40:40;TEATR;0
37;BKNR;10:51:00;TEATR;0
38;BKNR;11:01:20;TEATR;0
39;BKNR;11:11:40;TEATR;0
40;BKNR;11:22:00;TEATR;0
41;BKNR;11:32:20;TEATR;0
42;BKNR;11:42:40;TEATR;0
43;BKNR;11:53:00;TEATR;0
44;BKNR;12:03:20;TEATR;0
45;BKNR;12:13:40;TEATR;0
46;BKNR;12:24:00;TEATR;0
47;BKNR;12:34:20;TEATR;0
48;BKNR;12:44:40;TEATR;0
49;BKNR;12:55:00;TEATR;0
50;BKNR;13:05:20;TEATR;0
51;BKNR;13:15:40;TEATR;0
52;BKNR;13:26:00;TEATR;0
53;BKNR;13:36:20;TEATR;0
54;BKNR;13:46:40;TEATR;0
55;BKNR;13:57:00;TEATR;0
56;BKNR;14:07:20;TEATR;0
57;BKNR;14:17:40;TEATR;0
58;BKNR;14:28:00;TEATR;0
59;BKNR;14:38:20;TEATR;0
60;BKNR;14:48:40;TEATR;0
61;BKNR;14:59:00;TEATR;0
62;BKNR;15:09:20;TEATR;0
63;BKNR;15:19:40;TEATR;0
64;BKNR;15:30:00;TEATR;0
65;BKNR;15:40:20;TEATR;0
66;BKNR;15:50:40;TEATR;0
67;BKNR;16:01:00;TEATR;0
68;BKNR;16:11:20;TEATR;0
69;BKNR;16:21:40;TEATR;0
70;BKNR;16:32:00;TEATR;0
71;BKNR;16:42:20;TEATR;0
72;BKNR;16:52:40;TEATR;0
73;BKNR;17:03:00;TEATR;0
74;BKNR;17:13:20;TEATR;0
75;BKNR;17:19:32;TEATR;0
76;BKNR;17:25:44;TEATR;0
77;BKNR;17:31:56;TEATR;0
78;BKNR;17:38:08;TEATR;0
79;BKNR;17:44:20;TEATR;0
80;BKNR;17:50:32;TEATR;0
81;BKNR;17:56:44;TEATR;0
82;BKNR;18:02:56;TEATR;0
83;BKNR;18:09:08;TEATR;0
84;BKNR;18:15:20;TEATR;0
85;BKNR;18:21:32;TEATR;0
86;BKNR;18:27:44;TEATR;0
87;BKNR;18:33:56;TEATR;0
88;BKNR;18:40:08;TEATR;0
89;BKNR;18:46:20;TEATR;0
90;BKNR;18:52:32;TEATR;0
91;BKNR;18:58:44;TEATR;0
92;BKNR;19:04:56;TEATR;0
93;BKNR;19:11:08;TEATR;0
94;BKNR;19:17:20;TEATR;0
95;BKNR;19:23:32;TEATR;0
96;BKNR;19:29:44;TEATR;0
97;BKNR;19:35:56;TEATR;0
98;BKNR;19:42:08;TEATR;0
99;BKNR;19:48:20;TEATR;0
100;BKNR;19:54:32;TEATR;0
101;BKNR;20:00:44;TEATR;0
102;BKNR;20:06:56;TEATR;0
103;BKNR;20:17:16;TEATR;0
104;BKNR;20:27:36;TEATR;0
105;BKNR;20:37:56;TEATR;0
106;BKNR;20:48:16;TEATR;0
107;BKNR;20:58:36;TEATR;0
108;BKNR;21:08:56;TEATR;0
109;BKNR;21:19:16;TEATR;0
110;BKNR;21:29:36;TEATR;0
111;BKNR;21:39:56;TEATR;0
112;BKNR;21:50:16;TEATR;0
113;BKNR;22:00:36;TEATR;0
114;BKNR;22:10:56;TEATR;0
115;BKNR;22:21:16;TEATR;0
116;BKNR;22:31:36;TEATR;0
117;BKNR;22:41:56;TEATR;0
118;BKNR;22:52:16;TEATR;0
119;BKNR;23:02:36;TEATR;0
120;BKNR;23:12:56;TEATR;0
121;BKNR;23:23:16;TEATR;0
122;BKNR;23:33:36;TEATR;0
123;BKNR;23:43:56;TEATR;0
124;BKNR;23:54:16;TEATR;0
125;BKNR;24:04:36;TEATR;0
126;BKNR;24:14:56;TEATR;0
127;BKNR;06:26:26;ABA;0
128;BKNR;06:32:38;ABA;0
129;BKNR;06:38:50;ABA;0
130;BKNR;06:45:02;ABA;0
131;BKNR;06:51:14;ABA;0
132;BKNR;06:57:26;ABA;0
133;BKNR;07:03:38;ABA;0
134;BKNR;07:09:50;ABA;0
135;BKNR;07:16:02;ABA;0
136;BKNR;07:22:14;ABA;0
137;BKNR;07:28:26;ABA;0
138;BKNR;07:34:38;ABA;0
139;BKNR;07:40:50;ABA;0
140;BKNR;07:47:02;ABA;0
141;BKNR;07:53:14;ABA;0
142;BKNR;07:59:26;ABA;0
143;BKNR;08:05:38;ABA;0
144;BKNR;08:11:50;ABA;0
145;BKNR;08:18:02;ABA;0
146;BKNR;08:24:14;ABA;0
147;BKNR;08:30:26;ABA;0
148;BKNR;08:36:38;ABA;0
149;BKNR;08:42:50;ABA;0
150;BKNR;08:49:02;ABA;0
151;BKNR;08:55:14;ABA;0
152;BKNR;09:01:26;ABA;0
153;BKNR;09:07:38;ABA;0
154;BKNR;09:13:50;ABA;0
155;BKNR;09:20:02;ABA;0
156;BKNR;09:26:14;ABA;0
157;BKNR;09:32:26;ABA;0
158;BKNR;09:38:38;ABA;0
159;BKNR;09:44:50;ABA;0
160;BKNR;09:55:10;ABA;0
161;BKNR;10:05:30;ABA;0
162;BKNR;10:15:50;ABA;0
163;BKNR;10:26:10;ABA;0
164;BKNR;10:36:30;ABA;0
165;BKNR;10:46:50;ABA;0
166;BKNR;10:57:10;ABA;0
167;BKNR;11:07:30;ABA;0
168;BKNR;11:17:50;ABA;0
169;BKNR;11:28:10;ABA;0
170;BKNR;11:38:30;ABA;0
171;BKNR;11:48:50;ABA;0
172;BKNR;11:59:10;ABA;0
173;BKNR;12:09:30;ABA;0
174;BKNR;12:19:50;ABA;0
175;BKNR;12:30:10;ABA;0
176;BKNR;12:40:30;ABA;0
177;BKNR;12:50:50;ABA;0
178;BKNR;13:01:10;ABA;0
179;BKNR;13:11:30;ABA;0
180;BKNR;13:21:50;ABA;0
181;BKNR;13:32:10;ABA;0
182;BKNR;13:42:30;ABA;0
183;BKNR;13:52:50;ABA;0
184;BKNR;14:03:10;ABA;0
185;BKNR;14:13:30;ABA;0
186;BKNR;14:23:50;ABA;0
187;BKNR;14:34:10;ABA;0
188;BKNR;14:44:30;ABA;0
189;BKNR;14:54:50;ABA;0
190;BKNR;15:05:10;ABA;0
191;BKNR;15:15:30;ABA;0
192;BKNR;15:25:50;ABA;0
193;BKNR;15:36:10;ABA;0
194;BKNR;15:46:30;ABA;0
195;BKNR;15:56:50;ABA;0
196;BKNR;16:07:10;ABA;0
197;BKNR;16:17:30;ABA;0
198;BKNR;16:27:50;ABA;0
199;BKNR;16:38:10;ABA;0
200;BKNR;16:48:30;ABA;0
201;BKNR;16:58:50;ABA;0
202;BKNR;17:09:10;ABA;0
203;BKNR;17:19:30;ABA;0
204;BKNR;17:29:50;ABA;0
205;BKNR;17:40:10;ABA;0
206;BKNR;17:50:30;ABA;0
207;BKNR;17:56:42;ABA;0
208;BKNR;18:02:54;ABA;0
209;BKNR;18:09:06;ABA;0
210;BKNR;18:15:18;ABA;0
211;BKNR;18:21:30;ABA;0
212;BKNR;18:27:42;ABA;0
213;BKNR;18:33:54;ABA;0
214;BKNR;18:40:06;ABA;0
215;BKNR;18:46:18;ABA;0
216;BKNR;18:52:30;ABA;0
217;BKNR;18:58:42;ABA;0
218;BKNR;19:04:54;ABA;0
219;BKNR;19:11:06;ABA;0
220;BKNR;19:17:18;ABA;0
221;BKNR;19:23:30;ABA;0
222;BKNR;19:29:42;ABA;0
223;BKNR;19:35:54;ABA;0
224;BKNR;19:42:06;ABA;0
225;BKNR;19:48:18;ABA;0
226;BKNR;19:54:30;ABA;0
227;BKNR;20:00:42;ABA;0
228;BKNR;20:06:54;ABA;0
229;BKNR;20:13:06;ABA;0
230;BKNR;20:19:18;ABA;0
231;BKNR;20:25:30;ABA;0
232;BKNR;20:31:42;ABA;0
233;BKNR;20:37:54;ABA;0
234;BKNR;20:44:06;ABA;0
235;BKNR;20:54:26;ABA;0
236;BKNR;21:04:46;ABA;0
237;BKNR;21:15:06;ABA;0
238;BKNR;21:25:26;ABA;0
239;BKNR;21:35:46;ABA;0
240;BKNR;21:46:06;ABA;0
241;BKNR;21:56:26;ABA;0
242;BKNR;22:06:46;ABA;0
243;BKNR;22:17:06;ABA;0
244;BKNR;22:27:26;ABA;0
245;BKNR;22:37:46;ABA;0
246;BKNR;22:48:06;ABA;0
247;BKNR;22:58:26;ABA;0
248;BKNR;23:08:46;ABA;0
249;BKNR;23:19:06;ABA;0
250;BKNR;23:29:26;ABA;0
251;BKNR;23:39:46;ABA;0
252;BKNR;23:50:06;ABA;0
253;BKNR;24:00:26;ABA;0
254;BKNR;24:10:46;ABA;0
255;BKNR;24:21:06;ABA;0
256;BKNR;06:31:25;TEATR;1
257;BKNR;06:46:25;TEATR;1
258;BKNR;07:02:25;TEATR;1
259;BKNR;07:18:25;TEATR;1
260;BKNR;07:33:25;TEATR;1
261;BKNR;07:48:25;TEATR;1
262;BKNR;08:04:25;TEATR;1
263;BKNR;08:20:25;TEATR;1
264;BKNR;08:35:25;TEATR;1
265;BKNR;08:50:25;TEATR;1
266;BKNR;09:06:25;TEATR;1
267;BKNR;09:22:25;TEATR;1
268;BKNR;09:37:25;TEATR;1
269;BKNR;09:49:50;TEATR;1
270;BKNR;10:02:15;TEATR;1
271;BKNR;10:14:40;TEATR;1
272;BKNR;10:27:05;TEATR;1
273;BKNR;10:39:30;TEATR;1
274;BKNR;10:51:55;TEATR;1
275;BKNR;11:04:20;TEATR;1
276;BKNR;11:16:40;TEATR;1
277;BKNR;11:29:05;TEATR;1
278;BKNR;11:41:30;TEATR;1
279;BKNR;11:53:55;TEATR;1
280;BKNR;12:06:20;TEATR;1
281;BKNR;12:18:40;TEATR;1
282;BKNR;12:31:05;TEATR;1
283;BKNR;12:43:30;TEATR;1
284;BKNR;12:55:55;TEATR;1
285;BKNR;13:08:20;TEATR;1
286;BKNR;13:20:40;TEATR;1
287;BKNR;13:33:05;TEATR;1
288;BKNR;13:45:30;TEATR;1
289;BKNR;13:57:55;TEATR;1
290;BKNR;14:10:20;TEATR;1
291;BKNR;14:22:40;TEATR;1
292;BKNR;14:35:05;TEATR;1
293;BKNR;14:47:30;TEATR;1
294;BKNR;14:59:55;TEATR;1
295;BKNR;15:12:20;TEATR;1
296;BKNR;15:24:40;TEATR;1
297;BKNR;15:37:05;TEATR;1
298;BKNR;15:49:30;TEATR;1
299;BKNR;16:01:55;TEATR;1
300;BKNR;16:14:20;TEATR;1
301;BKNR;16:26:40;TEATR;1
302;BKNR;16:39:05;TEATR;1
303;BKNR;16:51:30;TEATR;1
304;BKNR;17:03:55;TEATR;1
305;BKNR;17:16:20;TEATR;1
306;BKNR;17:28:40;TEATR;1
307;BKNR;17:41:05;TEATR;1
308;BKNR;17:53:30;TEATR;1
309;BKNR;18:05:55;TEATR;1
310;BKNR;18:18:20;TEATR;1
311;BKNR;18:30:40;TEATR;1
312;BKNR;18:43:05;TEATR;1
313;BKNR;18:55:30;TEATR;1
314;BKNR;19:07:55;TEATR;1
315;BKNR;19:20:20;TEATR;1
316;BKNR;19:32:40;TEATR;1
317;BKNR;19:45:05;TEATR;1
318;BKNR;19:57:30;TEATR;1
319;BKNR;20:13:00;TEATR;1
320;BKNR;20:28:30;TEATR;1
321;BKNR;20:44:00;TEATR;1
322;BKNR;20:59:30;TEATR;1
323;BKNR;21:15:00;TEATR;1
324;BKNR;21:30:30;TEATR;1
325;BKNR;21:46:00;TEATR;1
326;BKNR;22:01:30;TEATR;1
327;BKNR;22:17:00;TEATR;1
328;BKNR;22:32:30;TEATR;1
329;BKNR;22:48:00;TEATR;1
330;BKNR;23:03:30;TEATR;1
331;BKNR;23:19:00;TEATR;1
332;BKNR;23:34:30;TEATR;1
333;BKNR;23:50:00;TEATR;1
334;BKNR;24:12:10;TEATR;1
335;BKNR;06:22:35;ABA;1
336;BKNR;06:37:35;ABA;1
337;BKNR;06:53:35;ABA;1
338;BKNR;07:08:35;ABA;1
339;BKNR;07:23:35;ABA;1
340;BKNR;07:39:35;ABA;1
341;BKNR;07:55:35;ABA;1
342;BKNR;08:10:35;ABA;1
343;BKNR;08:25:35;ABA;1
344;BKNR;08:41:35;ABA;1
345;BKNR;08:57:35;ABA;1
346;BKNR;09:12:35;ABA;1
347;BKNR;09:27:35;ABA;1
348;BKNR;09:43:35;ABA;1
349;BKNR;09:59:35;ABA;1
350;BKNR;10:14:35;ABA;1
351;BKNR;10:27:00;ABA;1
352;BKNR;10:39:25;ABA;1
353;BKNR;10:51:50;ABA;1
354;BKNR;11:04:15;ABA;1
355;BKNR;11:16:40;ABA;1
356;BKNR;11:29:05;ABA;1
357;BKNR;11:41:30;ABA;1
358;BKNR;11:53:50;ABA;1
359;BKNR;12:06:15;ABA;1
360;BKNR;12:18:40;ABA;1
361;BKNR;12:31:05;ABA;1
362;BKNR;12:43:30;ABA;1
363;BKNR;12:55:50;ABA;1
364;BKNR;13:08:15;ABA;1
365;BKNR;13:20:40;ABA;1
366;BKNR;13:33:05;ABA;1
367;BKNR;13:45:30;ABA;1
368;BKNR;13:57:50;ABA;1
369;BKNR;14:10:15;ABA;1
370;BKNR;14:22:40;ABA;1
371;BKNR;14:35:05;ABA;1
372;BKNR;14:47:30;ABA;1
373;BKNR;14:59:50;ABA;1
374;BKNR;15:12:15;ABA;1
375;BKNR;15:24:40;ABA;1
376;BKNR;15:37:05;ABA;1
377;BKNR;15:49:30;ABA;1
378;BKNR;16:01:50;ABA;1
379;BKNR;16:14:15;ABA;1
380;BKNR;16:26:40;ABA;1
381;BKNR;16:39:05;ABA;1
382;BKNR;16:51:30;ABA;1
383;BKNR;17:03:50;ABA;1
384;BKNR;17:16:15;ABA;1
385;BKNR;17:28:40;ABA;1
386;BKNR;17:41:05;ABA;1
387;BKNR;17:53:30;ABA;1
388;BKNR;18:05:50;ABA;1
389;BKNR;18:18:15;ABA;1
390;BKNR;18:30:40;ABA;1
391;BKNR;18:43:05;ABA;1
392;BKNR;18:55:30;ABA;1
393;BKNR;19:07:50;ABA;1
394;BKNR;19:20:15;ABA;1
395;BKNR;19:32:40;ABA;1
396;BKNR;19:45:05;ABA;1
397;BKNR;19:57:30;ABA;1
398;BKNR;20:09:50;ABA;1
399;BKNR;20:22:15;ABA;1
400;BKNR;20:34:40;ABA;1
401;BKNR;20:50:10;ABA;1
402;BKNR;21:05:40;ABA;1
403;BKNR;21:21:10;ABA;1
404;BKNR;21:36:40;ABA;1
405;BKNR;21:52:10;ABA;1
406;BKNR;22:07:40;ABA;1
407;BKNR;22:23:10;ABA;1
408;BKNR;22:38:40;ABA;1
409;BKNR;22:54:10;ABA;1
410;BKNR;23:09:40;ABA;1
411;BKNR;23:25:10;ABA;1
412;BKNR;23:40:40;ABA;1
413;BKNR;23:56:10;ABA;1
414;BKNR;24:18:20;ABA;1
415;ZZ;06:24:50;ALM;0
416;ZZ;06:31:02;ALM;0
417;ZZ;06:37:14;ALM;0
418;ZZ;06:43:26;ALM;0
419;ZZ;06:49:38;ALM;0
420;ZZ;06:55:50;ALM;0
421;ZZ;07:02:02;ALM;0
422;ZZ;07:08:14;ALM;0
423;ZZ;07:14:26;ALM;0
424;ZZ;07:20:38;ALM;0
425;ZZ;07:26:50;ALM;0
426;ZZ;07:33:02;ALM;0
427;ZZ;07:39:14;ALM;0
428;ZZ;07:45:26;ALM;0
429;ZZ;07:51:38;ALM;0
430;ZZ;07:57:50;ALM;0
431;ZZ;08:04:02;ALM;0
432;ZZ;08:10:14;ALM;0
433;ZZ;08:16:26;ALM;0
434;ZZ;08:22:38;ALM;0
435;ZZ;08:28:50;ALM;0
436;ZZ;08:35:02;ALM;0
437;ZZ;08:41:14;ALM;0
438;ZZ;08:47:26;ALM;0
439;ZZ;08:53:38;ALM;0
440;ZZ;08:59:50;ALM;0
441;ZZ;09:10:10;ALM;0
442;ZZ;09:20:30;ALM;0
443;ZZ;09:30:50;ALM;0
444;ZZ;09:41:10;ALM;0
445;ZZ;09:51:30;ALM;0
446;ZZ;10:01:50;ALM;0
447;ZZ;10:12:10;ALM;0
448;ZZ;10:22:30;ALM;0
449;ZZ;10:32:50;ALM;0
450;ZZ;10:43:10;ALM;0
451;ZZ;10:53:30;ALM;0
452;ZZ;11:03:50;ALM;0
453;ZZ;11:14:10;ALM;0
454;ZZ;11:24:30;ALM;0
455;ZZ;11:34:50;ALM;0
456;ZZ;11:45:10;ALM;0
457;ZZ;11:55:30;ALM;0
458;ZZ;12:05:50;ALM;0
459;ZZ;12:16:10;ALM;0
460;ZZ;12:26:30;ALM;0
461;ZZ;12:36:50;ALM;0
462;ZZ;12:47:10;ALM;0
463;ZZ;12:57:30;ALM;0
464;ZZ;13:07:50;ALM;0
465;ZZ;13:18:10;ALM;0
466;ZZ;13:28:30;ALM;0
467;ZZ;13:38:50;ALM;0
468;ZZ;13:49:10;ALM;0
469;ZZ;13:59:30;ALM;0
470;ZZ;14:09:50;ALM;0
471;ZZ;14:20:10;ALM;0
472;ZZ;14:30:30;ALM;0
473;ZZ;14:40:50;ALM;0
474;ZZ;14:51:10;ALM;0
475;ZZ;15:01:30;ALM;0
476;ZZ;15:11:50;ALM;0
477;ZZ;15:22:10;ALM;0
478;ZZ;15:32:30;ALM;0
479;ZZ;15:42:50;ALM;0
480;ZZ;15:53:10;ALM;0
481;ZZ;16:03:30;ALM;0
482;ZZ;16:13:50;ALM;0
483;ZZ;16:24:10;ALM;0
484;ZZ;16:34:30;ALM;0
485;ZZ;16:44:50;ALM;0
486;ZZ;16:55:10;ALM;0
487;ZZ;17:05:30;ALM;0
488;ZZ;17:11:42;ALM;0
489;ZZ;17:17:54;ALM;0
490;ZZ;17:24:06;ALM;0
491;ZZ;17:30:18;ALM;0
492;ZZ;17:36:30;ALM;0
493;ZZ;17:42:42;ALM;0
494;ZZ;17:48:54;ALM;0
495;ZZ;17:55:06;ALM;0
496;ZZ;18:01:18;ALM;0
497;ZZ;18:07:30;ALM;0
498;ZZ;18:13:42;ALM;0
499;ZZ;18:19:54;ALM;0
500;ZZ;18:26:06;ALM;0
501;ZZ;18:32:18;ALM;0
502;ZZ;18:38:30;ALM;0
503;ZZ;18:44:42;ALM;0
504;ZZ;18:50:54;ALM;0
505;ZZ;18:57:06;ALM;0
506;ZZ;19:03:18;ALM;0
507;ZZ;19:09:30;ALM;0
508;ZZ;19:15:42;ALM;0
509;ZZ;19:21:54;ALM;0
510;ZZ;19:28:06;ALM;0
511;ZZ;19:34:18;ALM;0
512;ZZ;19:40:30;ALM;0
513;ZZ;19:46:42;ALM;0
514;ZZ;19:52:54;ALM;0
515;ZZ;19:59:06;ALM;0
516;ZZ;20:09:26;ALM;0
517;ZZ;20:19:46;ALM;0
518;ZZ;20:30:06;ALM;0
519;ZZ;20:40:26;ALM;0
520;ZZ;20:50:46;ALM;0
521;ZZ;21:01:06;ALM;0
522;ZZ;21:11:26;ALM;0
523;ZZ;21:21:46;ALM;0
524;ZZ;21:32:06;ALM;0
525;ZZ;21:42:26;ALM;0
526;ZZ;21:52:46;ALM;0
527;ZZ;22:03:06;ALM;0
528;ZZ;22:13:26;ALM;0
529;ZZ;22:23:46;ALM;0
530;ZZ;22:34:06;ALM;0
531;ZZ;22:44:26;ALM;0
532;ZZ;22:54:46;ALM;0
533;ZZ;23:05:06;ALM;0
534;ZZ;23:15:26;ALM;0
535;ZZ;23:25:46;ALM;0
536;ZZ;23:36:06;ALM;0
537;ZZ;23:46:26;ALM;0
538;ZZ;23:56:46;ALM;0
539;ZZ;24:07:06;ALM;0
540;ZZ;06:28:04;RMBK;0
541;ZZ;06:34:16;RMBK;0
542;ZZ;06:40:28;RMBK;0
543;ZZ;06:46:40;RMBK;0
544;ZZ;06:52:52;RMBK;0
545;ZZ;06:59:04;RMBK;0
546;ZZ;07:05:16;RMBK;0
547;ZZ;07:11:28;RMBK;0
548;ZZ;07:17:40;RMBK;0
549;ZZ;07:23:52;RMBK;0
550;ZZ;07:30:04;RMBK;0
551;ZZ;07:36:16;RMBK;0
552;ZZ;07:42:28;RMBK;0
553;ZZ;07:48:40;RMBK;0
554;ZZ;07:54:52;RMBK;0
555;ZZ;08:01:04;RMBK;0
556;ZZ;08:07:16;RMBK;0
557;ZZ;08:13:28;RMBK;0
558;ZZ;08:19:40;RMBK;0
559;ZZ;08:25:52;RMBK;0
560;ZZ;08:32:04;RMBK;0
561;ZZ;08:38:16;RMBK;0
562;ZZ;08:44:28;RMBK;0
563;ZZ;08:50:40;RMBK;0
564;ZZ;08:56:52;RMBK;0
565;ZZ;09:03:04;RMBK;0
566;ZZ;09:09:16;RMBK;0
567;ZZ;09:15:28;RMBK;0
568;ZZ;09:21:40;RMBK;0
569;ZZ;09:27:52;RMBK;0
570;ZZ;09:34:04;RMBK;0
571;ZZ;09:40:16;RMBK;0
572;ZZ;09:46:28;RMBK;0
573;ZZ;09:52:40;RMBK;0
574;ZZ;10:03:00;RMBK;0
575;ZZ;10:13:20;RMBK;0
576;ZZ;10:23:40;RMBK;0
577;ZZ;10:34:00;RMBK;0
578;ZZ;10:44:20;RMBK;0
579;ZZ;10:54:40;RMBK;0
580;ZZ;11:05:00;RMBK;0
581;ZZ;11:15:20;RMBK;0
582;ZZ;11:25:40;RMBK;0
583;ZZ;11:36:00;RMBK;0
584;ZZ;11:46:20;RMBK;0
585;ZZ;11:56:40;RMBK;0
586;ZZ;12:07:00;RMBK;0
587;ZZ;12:17:20;RMBK;0
588;ZZ;12:27:40;RMBK;0
589;ZZ;12:38:00;RMBK;0
590;ZZ;12:48:20;RMBK;0
591;ZZ;12:58:40;RMBK;0
592;ZZ;13:09:00;RMBK;0
593;ZZ;13:19:20;RMBK;0
594;ZZ;13:29:40;RMBK;0
595;ZZ;13:40:00;RMBK;0
596;ZZ;13:50:20;RMBK;0
597;ZZ;14:00:40;RMBK;0
598;ZZ;14:11:00;RMBK;0
599;ZZ;14:21:20;RMBK;0
600;ZZ;14:31:40;RMBK;0
601;ZZ;14:42:00;RMBK;0
602;ZZ;14:52:20;RMBK;0
603;ZZ;15:02:40;RMBK;0
604;ZZ;15:13:00;RMBK;0
605;ZZ;15:23:20;RMBK;0
606;ZZ;15:33:40;RMBK;0
607;ZZ;15:44:00;RMBK;0
608;ZZ;15:54:20;RMBK;0
609;ZZ;16:04:40;RMBK;0
610;ZZ;16:15:00;RMBK;0
611;ZZ;16:25:20;RMBK;0
612;ZZ;16:35:40;RMBK;0
613;ZZ;16:46:00;RMBK;0
614;ZZ;16:56:20;RMBK;0
615;ZZ;17:06:40;RMBK;0
616;ZZ;17:17:00;RMBK;0
617;ZZ;17:27:20;RMBK;0
618;ZZ;17:37:40;RMBK;0
619;ZZ;17:48:00;RMBK;0
620;ZZ;17:58:20;RMBK;0
621;ZZ;18:04:32;RMBK;0
622;ZZ;18:10:44;RMBK;0
623;ZZ;18:16:56;RMBK;0
624;ZZ;18:23:08;RMBK;0
625;ZZ;18:29:20;RMBK;0
626;ZZ;18:35:32;RMBK;0
627;ZZ;18:41:44;RMBK;0
628;ZZ;18:47:56;RMBK;0
629;ZZ;18:54:08;RMBK;0
630;ZZ;19:00:20;RMBK;0
631;ZZ;19:06:32;RMBK;0
632;ZZ;19:12:44;RMBK;0
633;ZZ;19:18:56;RMBK;0
634;ZZ;19:25:08;RMBK;0
635;ZZ;19:31:20;RMBK;0
636;ZZ;19:37:32;RMBK;0
637;ZZ;19:43:44;RMBK;0
638;ZZ;19:49:56;RMBK;0
639;ZZ;19:56:08;RMBK;0
640;ZZ;20:02:20;RMBK;0
641;ZZ;20:08:32;RMBK;0
642;ZZ;20:14:44;RMBK;0
643;ZZ;20:20:56;RMBK;0
644;ZZ;20:27:08;RMBK;0
645;ZZ;20:33:20;RMBK;0
646;ZZ;20:39:32;RMBK;0
647;ZZ;20:45:44;RMBK;0
648;ZZ;20:51:56;RMBK;0
649;ZZ;21:02:16;RMBK;0
650;ZZ;21:12:36;RMBK;0
651;ZZ;21:22:56;RMBK;0
652;ZZ;21:33:16;RMBK;0
653;ZZ;21:43:36;RMBK;0
654;ZZ;21:53:56;RMBK;0
655;ZZ;22:04:16;RMBK;0
656;ZZ;22:14:36;RMBK;0
657;ZZ;22:24:56;RMBK;0
658;ZZ;22:35:16;RMBK;0
659;ZZ;22:45:36;RMBK;0
660;ZZ;22:55:56;RMBK;0
661;ZZ;23:06:16;RMBK;0
662;ZZ;23:16:36;RMBK;0
663;ZZ;23:26:56;RMBK;0
664;ZZ;23:37:16;RMBK;0
665;ZZ;23:47:36;RMBK;0
666;ZZ;23:57:56;RMBK;0
667;ZZ;24:08:16;RMBK;0
668;ZZ;24:18:36;RMBK;0
669;ZZ;24:28:56;RMBK;0
670;ZZ;06:23:35;ALM;1
671;ZZ;06:38:35;ALM;1
672;ZZ;06:54:35;ALM;1
673;ZZ;07:10:35;ALM;1
674;ZZ;07:25:35;ALM;1
675;ZZ;07:40:35;ALM;1
676;ZZ;07:56:35;ALM;1
677;ZZ;08:12:35;ALM;1
678;ZZ;08:27:35;ALM;1
679;ZZ;08:42:35;ALM;1
680;ZZ;08:58:35;ALM;1
681;ZZ;09:14:35;ALM;1
682;ZZ;09:29:35;ALM;1
683;ZZ;09:42:00;ALM;1
684;ZZ;09:54:25;ALM;1
685;ZZ;10:06:50;ALM;1
686;ZZ;10:19:15;ALM;1
687;ZZ;10:31:40;ALM;1
688;ZZ;10:44:05;ALM;1
689;ZZ;10:56:30;ALM;1
690;ZZ;11:08:50;ALM;1
691;ZZ;11:21:15;ALM;1
692;ZZ;11:33:40;ALM;1
693;ZZ;11:46:05;ALM;1
